label,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
welcome,Right,0.229706,0.929334,0.0,0.287646,0.87876,-0.03358,0.313459,0.769477,-0.048165,0.269247,0.690362,-0.063518,0.226982,0.652178,-0.078249,0.308264,0.565965,-0.030144,0.33662,0.418641,-0.052802,0.351602,0.330389,-0.066522,0.361653,0.250442,-0.07655,0.25057,0.562535,-0.036493,0.230511,0.385245,-0.067916,0.216258,0.275691,-0.089026,0.20213,0.185971,-0.099629,0.201405,0.600635,-0.046356,0.196715,0.538429,-0.097225,0.22032,0.631232,-0.114289,0.236455,0.702341,-0.111821,0.162185,0.663615,-0.057918,0.169742,0.637945,-0.101135,0.196941,0.714928,-0.108524,0.21838,0.777912,-0.104055
welcome,Right,0.231581,0.942358,0.0,0.286815,0.8977,-0.030188,0.313561,0.791148,-0.044044,0.267615,0.721005,-0.060001,0.221381,0.691416,-0.076175,0.306683,0.588144,-0.027279,0.334852,0.438801,-0.052912,0.352488,0.345992,-0.06814,0.363061,0.264698,-0.077964,0.25025,0.583179,-0.035723,0.229785,0.40109,-0.071564,0.213364,0.288837,-0.093998,0.196914,0.197973,-0.102957,0.201904,0.621687,-0.047429,0.196511,0.566463,-0.101324,0.216012,0.66563,-0.116041,0.230647,0.736176,-0.109016,0.162149,0.686209,-0.060518,0.166076,0.65908,-0.102509,0.19374,0.735447,-0.105508,0.218048,0.796992,-0.096422
welcome,Right,0.234052,0.924824,1e-06,0.288749,0.902416,-0.037721,0.316073,0.798856,-0.05735,0.268832,0.72018,-0.076868,0.223876,0.674843,-0.097641,0.310001,0.597136,-0.044297,0.336165,0.45614,-0.074993,0.355068,0.364216,-0.093514,0.367008,0.281969,-0.105442,0.253171,0.595701,-0.04994,0.231175,0.420809,-0.092327,0.217175,0.308771,-0.117298,0.201853,0.209322,-0.127528,0.204029,0.63382,-0.058586,0.197855,0.582367,-0.119543,0.220209,0.687909,-0.134048,0.237155,0.756122,-0.126454,0.164505,0.693868,-0.068659,0.168927,0.668422,-0.116853,0.1965,0.752526,-0.119677,0.220008,0.812366,-0.110253
welcome,Right,0.233424,0.932286,0.0,0.292325,0.902998,-0.034988,0.320087,0.800226,-0.052528,0.275115,0.727857,-0.071049,0.228503,0.687746,-0.09075,0.314048,0.596536,-0.037801,0.339285,0.452813,-0.065004,0.356117,0.36166,-0.081965,0.367932,0.279419,-0.093459,0.256731,0.596313,-0.044823,0.232036,0.429926,-0.084159,0.21649,0.316894,-0.108804,0.203465,0.217134,-0.11949,0.207279,0.633951,-0.054863,0.200602,0.588196,-0.112079,0.221365,0.697124,-0.127199,0.239813,0.76863,-0.120874,0.168145,0.693925,-0.066327,0.167373,0.666555,-0.111277,0.194353,0.74949,-0.113767,0.220765,0.812965,-0.104464
welcome,Right,0.232385,0.908913,0.0,0.288401,0.894579,-0.036387,0.317002,0.80219,-0.056342,0.275148,0.72298,-0.076395,0.235138,0.669797,-0.097577,0.31323,0.599846,-0.0411,0.3381,0.455064,-0.072895,0.354563,0.36295,-0.09315,0.365034,0.283966,-0.106249,0.258477,0.59698,-0.048666,0.237987,0.427034,-0.091025,0.219463,0.322611,-0.115535,0.203998,0.227333,-0.124963,0.209723,0.632522,-0.059799,0.202621,0.575135,-0.120345,0.217552,0.67511,-0.133884,0.23371,0.735225,-0.126102,0.169081,0.69185,-0.072428,0.171778,0.663059,-0.120628,0.196733,0.747769,-0.122243,0.22175,0.806199,-0.112029
welcome,Right,0.227839,0.875354,0.0,0.29189,0.879842,-0.040805,0.319389,0.791017,-0.061658,0.275766,0.706981,-0.080215,0.23423,0.66183,-0.100402,0.31534,0.584346,-0.048055,0.337045,0.445432,-0.075836,0.351551,0.354713,-0.093998,0.361357,0.277169,-0.107197,0.2615,0.585537,-0.0506,0.23762,0.446397,-0.090163,0.217403,0.353351,-0.113692,0.203622,0.267882,-0.12442,0.212806,0.620001,-0.056344,0.204338,0.567431,-0.112079,0.222751,0.645551,-0.128677,0.243387,0.698535,-0.126381,0.172737,0.67496,-0.063706,0.172024,0.649431,-0.111982,0.196584,0.727066,-0.118304,0.223408,0.788735,-0.112886
welcome,Right,0.246691,0.795809,1e-06,0.304883,0.777365,-0.043937,0.318001,0.733094,-0.073364,0.276691,0.704018,-0.098002,0.233091,0.688727,-0.124494,0.317685,0.571779,-0.072762,0.329993,0.450392,-0.102712,0.344728,0.371674,-0.124853,0.355788,0.293657,-0.141631,0.274339,0.562873,-0.067537,0.244258,0.46802,-0.102462,0.224306,0.410828,-0.120352,0.213997,0.344412,-0.130818,0.232393,0.59308,-0.0635,0.205926,0.588826,-0.095055,0.216443,0.678544,-0.099958,0.239031,0.720635,-0.097916,0.200016,0.641057,-0.062943,0.187851,0.654731,-0.083851,0.207164,0.720592,-0.080346,0.232024,0.764124,-0.074353
welcome,Right,0.23757,0.89103,1e-06,0.294013,0.869659,-0.044681,0.315681,0.770451,-0.068349,0.269639,0.692664,-0.0902,0.225594,0.652618,-0.112823,0.309198,0.570354,-0.053034,0.330262,0.428251,-0.083704,0.348067,0.340992,-0.102481,0.360198,0.264646,-0.114891,0.253483,0.573577,-0.055186,0.231669,0.409557,-0.097956,0.218311,0.29967,-0.12271,0.204763,0.203145,-0.133592,0.204232,0.613134,-0.060767,0.198557,0.560935,-0.119866,0.217763,0.664303,-0.133475,0.233721,0.731403,-0.126155,0.165675,0.673246,-0.068552,0.171537,0.638923,-0.115905,0.198605,0.720722,-0.119178,0.221572,0.781604,-0.110554
welcome,Right,0.235964,0.887292,1e-06,0.294362,0.854581,-0.044351,0.317275,0.762974,-0.068232,0.270068,0.68452,-0.090009,0.222499,0.652976,-0.112062,0.309683,0.565159,-0.052632,0.332754,0.422439,-0.083574,0.347542,0.334128,-0.104153,0.356556,0.25647,-0.11846,0.252474,0.565052,-0.053428,0.229266,0.404675,-0.095522,0.215586,0.29497,-0.121624,0.202301,0.201308,-0.134657,0.203411,0.605601,-0.057354,0.19969,0.546195,-0.112014,0.222271,0.652512,-0.124682,0.239743,0.724418,-0.118355,0.164467,0.667509,-0.063616,0.171684,0.630161,-0.107397,0.197404,0.708716,-0.110082,0.218923,0.765491,-0.101986
welcome,Right,0.239115,0.891414,1e-06,0.293496,0.861616,-0.037328,0.313549,0.755721,-0.056102,0.26671,0.685096,-0.075189,0.221119,0.654091,-0.095026,0.30723,0.557557,-0.034814,0.331424,0.416478,-0.061085,0.345609,0.329365,-0.077744,0.355065,0.255045,-0.089229,0.250725,0.55949,-0.040911,0.23108,0.385657,-0.077843,0.217562,0.280494,-0.101351,0.202662,0.193376,-0.111832,0.202133,0.602081,-0.050856,0.196436,0.527775,-0.109054,0.21949,0.631697,-0.12477,0.235503,0.705503,-0.118647,0.161725,0.667348,-0.062251,0.167612,0.619531,-0.111908,0.193501,0.701776,-0.117246,0.213637,0.763729,-0.109646
welcome,Right,0.235765,0.890258,1e-06,0.290134,0.859943,-0.033412,0.310444,0.749354,-0.048406,0.262941,0.675931,-0.064229,0.217537,0.640848,-0.080574,0.305004,0.55591,-0.027518,0.330032,0.412852,-0.051551,0.34476,0.326073,-0.066352,0.355002,0.250625,-0.076631,0.249564,0.555982,-0.0346,0.233228,0.383892,-0.069358,0.218569,0.281038,-0.092156,0.202953,0.194533,-0.10209,0.202083,0.596313,-0.045399,0.195827,0.519734,-0.102319,0.215531,0.619803,-0.118474,0.229736,0.691528,-0.112646,0.161906,0.66083,-0.057342,0.164497,0.618884,-0.106384,0.190376,0.700225,-0.112378,0.211802,0.762363,-0.105069
welcome,Right,0.24024,0.879152,1e-06,0.294107,0.846916,-0.041461,0.308695,0.741661,-0.063088,0.256829,0.665797,-0.083528,0.214086,0.627145,-0.104542,0.306455,0.547593,-0.045347,0.330755,0.405741,-0.072468,0.344757,0.319272,-0.088476,0.353821,0.244409,-0.099144,0.250429,0.551182,-0.048205,0.226852,0.379088,-0.084605,0.212957,0.274023,-0.106031,0.199705,0.184531,-0.115349,0.203031,0.594218,-0.054758,0.196716,0.53391,-0.108647,0.217712,0.637167,-0.121111,0.234185,0.702619,-0.11387,0.165503,0.658426,-0.063284,0.169655,0.615713,-0.106444,0.19461,0.693348,-0.10847,0.215564,0.746611,-0.099593
welcome,Right,0.234554,0.917133,0.0,0.288685,0.863394,-0.030875,0.313297,0.752728,-0.04456,0.270162,0.683504,-0.059779,0.226212,0.647581,-0.074868,0.307046,0.554791,-0.026088,0.33343,0.409382,-0.047915,0.347112,0.322866,-0.061614,0.355893,0.246543,-0.071197,0.251568,0.553704,-0.033583,0.233602,0.378054,-0.064268,0.217948,0.273219,-0.085213,0.202104,0.188581,-0.095151,0.203584,0.595187,-0.04433,0.199313,0.531131,-0.093556,0.219908,0.626663,-0.107937,0.23275,0.696449,-0.103158,0.164717,0.66097,-0.056574,0.172785,0.621609,-0.096561,0.198948,0.697707,-0.099746,0.218588,0.760641,-0.092165
welcome,Right,0.233799,0.916267,0.0,0.289092,0.857829,-0.027548,0.312792,0.745886,-0.039867,0.268708,0.678781,-0.054356,0.222918,0.646324,-0.069121,0.305779,0.548429,-0.022293,0.331866,0.406262,-0.042615,0.3465,0.321512,-0.055861,0.356637,0.244246,-0.065722,0.249965,0.549041,-0.031159,0.231858,0.3788,-0.059249,0.216794,0.273547,-0.07947,0.201588,0.185568,-0.090115,0.201843,0.591779,-0.043158,0.19623,0.525565,-0.090152,0.218558,0.620397,-0.104872,0.232744,0.691514,-0.101322,0.16252,0.659266,-0.056431,0.168673,0.614821,-0.095047,0.195952,0.688963,-0.098543,0.217039,0.753848,-0.091873
welcome,Right,0.230291,0.916495,0.0,0.285877,0.853812,-0.026074,0.309591,0.739746,-0.037592,0.26743,0.669705,-0.051469,0.219138,0.643706,-0.065458,0.305034,0.546828,-0.019737,0.331963,0.400578,-0.038515,0.346253,0.314928,-0.050837,0.354937,0.237615,-0.060363,0.249019,0.547301,-0.028996,0.230876,0.374777,-0.056922,0.215135,0.26887,-0.077009,0.199121,0.181467,-0.087454,0.201284,0.588989,-0.041238,0.193701,0.519203,-0.08627,0.215162,0.611074,-0.100754,0.229469,0.681823,-0.097525,0.16301,0.655035,-0.05482,0.166326,0.616124,-0.091306,0.191892,0.687008,-0.094883,0.213056,0.748386,-0.088754
welcome,Right,0.228552,0.918584,0.0,0.283705,0.854429,-0.027239,0.307258,0.739024,-0.039029,0.263637,0.668629,-0.053117,0.215441,0.643958,-0.067056,0.304112,0.547328,-0.021686,0.331029,0.40309,-0.042733,0.345855,0.315874,-0.055977,0.354278,0.237739,-0.065795,0.248316,0.546465,-0.031494,0.229383,0.371699,-0.061808,0.214441,0.267318,-0.081959,0.19972,0.181648,-0.091824,0.200302,0.589393,-0.044619,0.193283,0.523295,-0.092676,0.214457,0.618606,-0.106807,0.229045,0.689728,-0.102318,0.161486,0.657434,-0.059246,0.166516,0.623139,-0.097498,0.192462,0.694774,-0.101183,0.213653,0.75508,-0.094632
welcome,Right,0.228729,0.916113,0.0,0.282305,0.852456,-0.02734,0.305914,0.738537,-0.038778,0.263398,0.670444,-0.052591,0.217774,0.641931,-0.06589,0.303036,0.546839,-0.019162,0.329553,0.401196,-0.040981,0.344665,0.312178,-0.054923,0.354248,0.233102,-0.0648,0.24636,0.544399,-0.028352,0.225998,0.367265,-0.058942,0.213674,0.260588,-0.079193,0.202084,0.174698,-0.088622,0.199068,0.585652,-0.041196,0.19135,0.521582,-0.090116,0.213473,0.618371,-0.104521,0.228258,0.689194,-0.099517,0.161629,0.651713,-0.055571,0.166891,0.624765,-0.094854,0.191096,0.697852,-0.099031,0.210729,0.756347,-0.092298
welcome,Right,0.229972,0.913319,0.0,0.283425,0.852024,-0.029026,0.304555,0.739567,-0.042124,0.265061,0.671748,-0.057416,0.219928,0.643474,-0.072417,0.301975,0.545691,-0.022549,0.328032,0.399878,-0.0456,0.343709,0.309018,-0.060446,0.353138,0.229846,-0.070802,0.246178,0.543293,-0.03123,0.225968,0.367024,-0.062459,0.2125,0.260403,-0.082823,0.199197,0.175578,-0.092253,0.1991,0.585493,-0.043595,0.189725,0.520306,-0.09254,0.211933,0.617589,-0.106419,0.227833,0.688903,-0.101049,0.161554,0.653903,-0.057658,0.164415,0.616399,-0.096467,0.190065,0.68873,-0.099929,0.212061,0.749848,-0.092713
welcome,Right,0.230942,0.909528,0.0,0.284703,0.845403,-0.027466,0.303853,0.730605,-0.040702,0.259236,0.66386,-0.056028,0.212692,0.634273,-0.071476,0.303067,0.548237,-0.025192,0.329208,0.401231,-0.047646,0.343946,0.311292,-0.061531,0.353066,0.230452,-0.071324,0.246919,0.545786,-0.034475,0.228416,0.370526,-0.065664,0.212603,0.262014,-0.085817,0.196446,0.173813,-0.094996,0.198426,0.586587,-0.046878,0.191047,0.522857,-0.095996,0.213031,0.622053,-0.110031,0.227799,0.694925,-0.104665,0.1602,0.653781,-0.060654,0.164775,0.62076,-0.100259,0.191384,0.695178,-0.103788,0.212894,0.756683,-0.096432
welcome,Right,0.23052,0.907062,0.0,0.283863,0.848852,-0.029209,0.302413,0.733227,-0.043567,0.259152,0.666099,-0.060042,0.21453,0.632976,-0.076667,0.301858,0.546278,-0.024943,0.33014,0.400827,-0.046853,0.345367,0.313284,-0.06029,0.355459,0.235791,-0.069936,0.247309,0.545928,-0.033557,0.230383,0.371522,-0.064625,0.214728,0.262593,-0.084874,0.198293,0.172854,-0.094351,0.200327,0.587421,-0.045584,0.192515,0.515564,-0.095689,0.213399,0.616423,-0.109715,0.227816,0.691643,-0.104241,0.163237,0.654772,-0.058967,0.168351,0.606353,-0.099615,0.195734,0.681774,-0.103016,0.218276,0.747809,-0.095532
welcome,Right,0.229056,0.894835,1e-06,0.283361,0.848634,-0.032586,0.301927,0.737154,-0.0484,0.257383,0.666124,-0.065298,0.213583,0.627725,-0.082002,0.299069,0.547092,-0.031437,0.325096,0.399701,-0.056794,0.340482,0.309182,-0.071735,0.350132,0.230211,-0.081553,0.244316,0.542723,-0.038737,0.225542,0.365267,-0.074012,0.210803,0.25787,-0.095215,0.195032,0.17124,-0.103789,0.197366,0.582108,-0.049532,0.190508,0.518617,-0.103781,0.212167,0.61724,-0.11858,0.226968,0.688713,-0.112001,0.160793,0.647509,-0.061743,0.167958,0.612516,-0.105417,0.196441,0.687848,-0.109768,0.218793,0.749159,-0.101862
welcome,Right,0.230625,0.874523,1e-06,0.283627,0.843321,-0.03514,0.299191,0.727063,-0.050416,0.254486,0.649097,-0.065555,0.212628,0.614517,-0.080957,0.298432,0.548014,-0.032514,0.324381,0.400956,-0.058612,0.339813,0.312001,-0.074178,0.35039,0.237068,-0.084396,0.244167,0.54684,-0.037789,0.225236,0.372463,-0.074669,0.211064,0.265558,-0.097516,0.195607,0.179957,-0.106717,0.196711,0.58488,-0.046767,0.186678,0.514971,-0.103115,0.207569,0.613976,-0.117966,0.22347,0.684585,-0.110847,0.158256,0.648602,-0.057207,0.162754,0.608139,-0.105115,0.189228,0.687494,-0.110408,0.211319,0.747794,-0.102433
welcome,Right,0.229026,0.890268,1e-06,0.282263,0.848006,-0.033861,0.299079,0.737134,-0.050029,0.258018,0.666012,-0.066894,0.215407,0.626587,-0.083524,0.296955,0.547824,-0.0343,0.32284,0.401716,-0.061996,0.338298,0.309832,-0.078173,0.348053,0.231276,-0.088085,0.241854,0.540408,-0.040592,0.222056,0.364655,-0.076913,0.207389,0.255808,-0.098226,0.191865,0.169953,-0.106487,0.193702,0.578207,-0.050314,0.186879,0.519558,-0.105408,0.208079,0.620457,-0.119177,0.221672,0.694038,-0.111331,0.155521,0.643402,-0.06163,0.163059,0.614496,-0.106219,0.190709,0.691187,-0.11008,0.210945,0.752431,-0.101113
welcome,Right,0.230643,0.918106,0.0,0.282394,0.850614,-0.028207,0.301383,0.729003,-0.041052,0.253136,0.657517,-0.05538,0.205114,0.628018,-0.069561,0.295003,0.546413,-0.022845,0.317388,0.402896,-0.046244,0.330734,0.315763,-0.062435,0.339903,0.238004,-0.07428,0.239569,0.544319,-0.031819,0.219288,0.369997,-0.0619,0.205492,0.268655,-0.083232,0.192856,0.184227,-0.094741,0.191689,0.588407,-0.044009,0.183104,0.512348,-0.09185,0.207766,0.60118,-0.10575,0.222616,0.671003,-0.101826,0.152781,0.659515,-0.057648,0.156065,0.613445,-0.097045,0.181931,0.681965,-0.100133,0.200628,0.741643,-0.093266
welcome,Right,0.223319,0.903991,0.0,0.277752,0.832151,-0.025386,0.298243,0.706669,-0.032591,0.254891,0.637635,-0.040987,0.204755,0.622456,-0.049564,0.292594,0.53793,-0.009733,0.316561,0.40938,-0.021808,0.32917,0.329758,-0.032935,0.337935,0.258105,-0.043343,0.237718,0.543215,-0.016053,0.223054,0.403615,-0.034675,0.214721,0.319805,-0.052823,0.204948,0.249495,-0.065023,0.189987,0.586334,-0.025831,0.181397,0.502612,-0.063805,0.205351,0.580033,-0.080648,0.217772,0.645825,-0.082351,0.152207,0.652642,-0.036995,0.159909,0.602456,-0.07303,0.186017,0.667834,-0.081395,0.204154,0.730525,-0.08036
welcome,Right,0.220841,0.906075,0.0,0.277388,0.838862,-0.02086,0.299725,0.709452,-0.022933,0.258282,0.627584,-0.026609,0.2129,0.601491,-0.030732,0.293655,0.541084,0.003048,0.310305,0.422021,-0.000462,0.318894,0.353238,-0.006771,0.326352,0.291301,-0.014902,0.242611,0.545148,-0.00303,0.228103,0.424582,-0.013549,0.221555,0.354081,-0.028974,0.215562,0.291316,-0.040603,0.196477,0.584765,-0.012662,0.187694,0.502396,-0.044366,0.207683,0.574663,-0.062471,0.219337,0.636664,-0.066964,0.157663,0.645064,-0.023348,0.161934,0.579863,-0.055933,0.188072,0.639793,-0.066658,0.209905,0.705106,-0.068711
welcome,Right,0.222573,0.889953,0.0,0.280615,0.831648,-0.023093,0.301698,0.702703,-0.028525,0.256795,0.616524,-0.035429,0.208808,0.593417,-0.042054,0.294475,0.532666,0.003382,0.30518,0.424308,-0.011549,0.30786,0.365081,-0.026554,0.305397,0.337535,-0.037618,0.243124,0.533849,-0.001859,0.228597,0.414817,-0.020198,0.227606,0.353761,-0.04097,0.226164,0.321214,-0.055129,0.197426,0.573235,-0.01217,0.187399,0.483367,-0.04773,0.208078,0.53306,-0.07034,0.222917,0.590286,-0.078317,0.160101,0.636891,-0.023697,0.165965,0.581553,-0.058468,0.189285,0.635195,-0.072688,0.209984,0.696026,-0.077554
welcome,Right,0.232187,0.894334,0.0,0.290375,0.82551,-0.022239,0.31364,0.697533,-0.027071,0.272594,0.612737,-0.033336,0.226042,0.579024,-0.038693,0.304743,0.528614,0.001385,0.317744,0.41043,-0.011454,0.318239,0.34885,-0.023693,0.316759,0.313923,-0.033091,0.251662,0.530719,-0.003589,0.235502,0.410398,-0.020596,0.233332,0.350664,-0.037889,0.233081,0.311757,-0.049988,0.204581,0.568757,-0.012858,0.196082,0.483457,-0.046569,0.222091,0.554197,-0.06239,0.239025,0.624881,-0.065704,0.165702,0.627471,-0.02348,0.172895,0.571449,-0.056323,0.198178,0.631369,-0.06571,0.219336,0.6945,-0.066715
welcome,Right,0.227103,0.898318,0.0,0.283914,0.836838,-0.02078,0.314869,0.721562,-0.024686,0.275803,0.642684,-0.030979,0.230562,0.602194,-0.036862,0.302841,0.526462,0.005749,0.324324,0.410995,-0.003076,0.338391,0.34485,-0.012816,0.35042,0.288165,-0.022109,0.249181,0.526227,-0.002452,0.234379,0.380451,-0.018706,0.227141,0.300939,-0.036969,0.21875,0.239495,-0.04876,0.203505,0.565327,-0.014473,0.195427,0.476652,-0.052169,0.221845,0.554381,-0.06868,0.236827,0.62293,-0.069916,0.166214,0.627924,-0.027399,0.176391,0.572936,-0.064233,0.200948,0.640263,-0.072018,0.217357,0.703656,-0.070021
welcome,Right,0.233244,0.882753,0.0,0.291499,0.845815,-0.03197,0.313716,0.732045,-0.044412,0.270434,0.656436,-0.057091,0.223284,0.626253,-0.070386,0.301712,0.54591,-0.027255,0.328575,0.413211,-0.047002,0.344302,0.333625,-0.05976,0.356525,0.262172,-0.069348,0.248032,0.54177,-0.032934,0.231151,0.370914,-0.06119,0.218669,0.265173,-0.082227,0.204973,0.177105,-0.093012,0.201628,0.57948,-0.041535,0.192163,0.505773,-0.089853,0.212857,0.594506,-0.106482,0.22483,0.664822,-0.103593,0.164256,0.644518,-0.051446,0.167994,0.601827,-0.09352,0.194305,0.671814,-0.099801,0.213422,0.731906,-0.094549
welcome,Right,0.229242,0.894552,0.0,0.286532,0.852929,-0.031643,0.307853,0.738021,-0.045016,0.262171,0.662389,-0.0591,0.213174,0.633869,-0.073915,0.304631,0.550963,-0.028572,0.330215,0.411198,-0.050788,0.34696,0.330679,-0.064923,0.361019,0.257442,-0.075173,0.250426,0.544531,-0.034805,0.232266,0.369742,-0.064845,0.217192,0.259591,-0.085689,0.202463,0.168038,-0.096071,0.202517,0.581898,-0.044214,0.192937,0.508859,-0.093072,0.212642,0.601538,-0.109253,0.225826,0.674375,-0.105936,0.162804,0.647084,-0.054983,0.166436,0.613289,-0.096537,0.192798,0.686421,-0.102862,0.212784,0.7466,-0.097733
welcome,Right,0.231294,0.894175,0.0,0.288695,0.857923,-0.035965,0.315629,0.749103,-0.052336,0.265099,0.669967,-0.068835,0.215814,0.629283,-0.085791,0.306918,0.556611,-0.03389,0.333683,0.412829,-0.057571,0.349967,0.330672,-0.071645,0.36358,0.256848,-0.081109,0.251833,0.550205,-0.0382,0.230053,0.370878,-0.071144,0.214023,0.260628,-0.092304,0.199203,0.170677,-0.101747,0.204657,0.585577,-0.045778,0.197759,0.522435,-0.098351,0.214342,0.626056,-0.11254,0.225385,0.701262,-0.106318,0.165993,0.64498,-0.054882,0.169423,0.607667,-0.097954,0.192709,0.688325,-0.101394,0.210679,0.753197,-0.093066
welcome,Right,0.234198,0.896096,0.0,0.291121,0.855601,-0.034251,0.316437,0.745054,-0.048785,0.266956,0.666817,-0.063738,0.21452,0.63352,-0.079449,0.31031,0.557146,-0.033699,0.33991,0.412012,-0.054011,0.354645,0.329521,-0.065567,0.365859,0.253197,-0.073838,0.254756,0.550045,-0.037935,0.232842,0.373913,-0.066963,0.217973,0.264747,-0.087299,0.20407,0.172785,-0.097564,0.20745,0.582478,-0.044921,0.198664,0.527368,-0.09327,0.216948,0.626908,-0.110571,0.228744,0.697667,-0.108348,0.169881,0.638119,-0.053372,0.174462,0.617673,-0.094107,0.198276,0.697465,-0.100288,0.216475,0.76038,-0.095099
welcome,Right,0.232074,0.891237,0.0,0.290638,0.859325,-0.035397,0.318429,0.753775,-0.052117,0.269545,0.669292,-0.069293,0.220776,0.62769,-0.086925,0.311931,0.559055,-0.037601,0.342548,0.414591,-0.062512,0.359494,0.330328,-0.076964,0.371493,0.253841,-0.087,0.255072,0.552247,-0.042988,0.234159,0.378166,-0.077876,0.220784,0.26878,-0.100218,0.208148,0.177814,-0.111042,0.206688,0.584969,-0.051446,0.202438,0.523395,-0.105063,0.223088,0.620364,-0.121885,0.236868,0.6932,-0.118449,0.167676,0.640695,-0.061318,0.174117,0.615038,-0.105694,0.199968,0.693808,-0.111949,0.220248,0.756075,-0.106281
welcome,Right,0.233391,0.891153,0.0,0.289929,0.861681,-0.033566,0.316795,0.754887,-0.048228,0.272221,0.676155,-0.063658,0.22508,0.638913,-0.079749,0.308996,0.563,-0.034131,0.339675,0.416715,-0.057574,0.356975,0.331399,-0.070631,0.369519,0.254861,-0.079473,0.25382,0.557274,-0.039854,0.23401,0.385703,-0.073902,0.219996,0.276921,-0.095808,0.20632,0.185235,-0.105735,0.206444,0.591251,-0.048448,0.200499,0.530533,-0.102658,0.219772,0.630746,-0.119086,0.232796,0.704422,-0.114412,0.167911,0.648498,-0.058157,0.170256,0.618532,-0.103765,0.19556,0.699057,-0.10952,0.215738,0.764878,-0.102646
welcome,Right,0.234427,0.897211,0.0,0.290542,0.860221,-0.033458,0.316318,0.756262,-0.048536,0.270808,0.682517,-0.064622,0.224901,0.646232,-0.08105,0.308174,0.562921,-0.031233,0.338468,0.419221,-0.055144,0.354565,0.33244,-0.069148,0.36588,0.255314,-0.078497,0.253434,0.555707,-0.037328,0.231904,0.37775,-0.071739,0.2165,0.26997,-0.09415,0.202477,0.182415,-0.103947,0.206625,0.590569,-0.046475,0.197356,0.531291,-0.099401,0.216831,0.626928,-0.115046,0.231328,0.697386,-0.109785,0.168678,0.648653,-0.056991,0.169042,0.619242,-0.099778,0.193546,0.696595,-0.1036,0.213739,0.759797,-0.095481
